Agentid,TimePassed,LaraPosition.x,LaraPosition.y,LaraPosition.z,MarkoPosition.x,MarkoPosition.y,MarkoPosition.z,HalloPosition.x,HalloPosition.y,HalloPosition.z,Food1Position.x,Food1Position.y,Food1Position.z,Food2Position.x,Food2Position.y,Food2Position.z,Food3Position.x,Food3Position.y,Food3Position.z,Food,Health,AttackParticlePosition.x,AttackParticlePosition.y,AttackParticlePosition.z,ParticleContainPosition.x,ParticleContainPosition.y,ParticleContainPosition.z,Speed,Action,Action0,Action1,Action2,Action3,Action4,Action5,Action6
2,5.48335,-19.50064,0.2593953,29.54565,-19.50064,0.2593953,29.54565,19.62064,0.5086572,29.53552,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,5.500017,-19.50064,0.2593954,29.54565,-19.50064,0.2593954,29.54565,19.62064,0.508657,29.53562,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,5.516684,-19.50064,0.2593957,29.54565,-19.50064,0.2593957,29.54565,19.62065,0.5086574,29.53563,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,5.550017,-19.50064,0.259396,29.54565,-19.50064,0.259396,29.54565,19.64643,0.5096513,29.52109,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,5.566684,-19.50064,0.2593961,29.54565,-19.50064,0.2593961,29.54565,19.63827,0.5096925,29.52063,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,5.583351,-19.50064,0.2593961,29.54564,-19.50064,0.2593961,29.54564,19.63617,0.5096922,29.52063,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,5.600018,-19.50064,0.2593964,29.54565,-19.50064,0.2593964,29.54565,19.63574,0.5096921,29.52063,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,5.616685,-19.50064,0.2593966,29.54565,-19.50064,0.2593966,29.54565,19.63566,0.5096923,29.52063,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,5.650019,-19.50064,0.2593966,29.54564,-19.50064,0.2593966,29.54564,19.62364,0.5096923,29.52063,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,5.666686,-19.50064,0.2593969,29.54565,-19.50064,0.2593969,29.54565,19.62124,0.5096922,29.52063,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,5.683352,-19.50064,0.2593969,29.54564,-19.50064,0.2593969,29.54564,19.62076,0.5096921,29.52063,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,5.700019,-19.50064,0.2593971,29.54565,-19.50064,0.2593971,29.54565,19.62066,0.5096922,29.52063,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,5.716686,-19.50064,0.2593972,29.54564,-19.50064,0.2593972,29.54564,19.62064,0.5096921,29.52063,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,5.75002,-19.50064,0.2593974,29.54565,-19.50064,0.2593974,29.54565,19.63264,0.5096923,29.52063,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,5.766687,-19.50064,0.2593974,29.54564,-19.50064,0.2593974,29.54564,19.63504,0.5096924,29.52063,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,5.783354,-19.50064,0.2593977,29.54565,-19.50064,0.2593977,29.54565,19.63552,0.5096921,29.52063,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,5.800021,-19.50064,0.2593978,29.54564,-19.50064,0.2593978,29.54564,19.63561,0.5096923,29.52063,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,5.816688,-19.50064,0.259398,29.54565,-19.50064,0.259398,29.54565,19.63563,0.5096923,29.52063,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,5.850021,-19.50064,0.2593982,29.54565,-19.50064,0.2593982,29.54565,19.62364,0.5096923,29.52063,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,5.866688,-19.50064,0.2593983,29.54565,-19.50064,0.2593983,29.54565,19.62124,0.5096921,29.52063,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,5.883355,-19.50064,0.2593984,29.54565,-19.50064,0.2593984,29.54565,19.62076,0.5096921,29.52063,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,5.900022,-19.50064,0.2593986,29.54565,-19.50064,0.2593986,29.54565,19.62066,0.5096921,29.52063,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,1.25,3.125,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.116692,-19.50064,0.2593953,29.52063,-19.50064,0.2593953,29.52063,19.62243,0.5099135,29.5353,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.150025,-19.50064,0.2593958,29.54065,-19.50064,0.2593958,29.54065,19.6234,0.5100796,29.52298,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.166692,-19.50064,0.2593961,29.54465,-19.50064,0.2593961,29.54465,19.62295,0.510161,29.52054,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.183359,-19.50064,0.2593963,29.54545,-19.50064,0.2593963,29.54545,19.62191,0.5101812,29.5201,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.200026,-19.50064,0.2593964,29.5456,-19.50064,0.2593964,29.5456,19.62135,0.5101848,29.51997,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.216693,-19.50064,0.2593967,29.54564,-19.50064,0.2593967,29.54564,19.6211,0.5101839,29.51992,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.250027,-19.50064,0.2593969,29.54565,-19.50064,0.2593969,29.54565,19.62152,0.5102355,29.53235,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.266694,-19.50064,0.2593969,29.54564,-19.50064,0.2593969,29.54564,19.62231,0.5103357,29.5347,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.28336,-19.50064,0.2593971,29.54565,-19.50064,0.2593971,29.54565,19.6238,0.5105243,29.53492,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.300027,-19.50064,0.2593972,29.54564,-19.50064,0.2593972,29.54564,19.62662,0.5108825,29.53448,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.316694,-19.50064,0.2593977,29.54565,-19.50064,0.2593977,29.54565,19.63196,0.511565,29.5335,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.350028,-19.50064,0.2593974,29.54564,-19.50064,0.2593974,29.54564,19.64208,0.5128709,29.53162,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.366695,-19.50064,0.2593977,29.54564,-19.50064,0.2593977,29.54564,19.64797,0.5142234,29.5313,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.383362,-19.50064,0.2593982,29.54565,-19.50064,0.2593982,29.54565,19.65104,0.5155795,29.53123,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.400029,-19.50064,0.2593983,29.54565,-19.50064,0.2593983,29.54565,19.6531,0.5168979,29.5314,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.516697,-19.50064,0.2593977,29.52065,-19.50064,0.2593977,29.52065,19.65486,0.5250742,29.53125,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.550031,-19.50064,0.2593982,29.54065,-19.50064,0.2593982,29.54065,19.65487,0.526442,29.53125,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.566698,-19.50064,0.2593983,29.54465,-19.50064,0.2593983,29.54465,19.65487,0.5278111,29.53125,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.583364,-19.50064,0.2593984,29.54544,-19.50064,0.2593984,29.54544,19.65487,0.5291793,29.53125,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.600031,-19.50064,0.2593986,29.5456,-19.50064,0.2593986,29.5456,19.65487,0.5305487,29.53125,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.616698,-19.50064,0.2593989,29.54564,-19.50064,0.2593989,29.54564,19.65487,0.5319181,29.53125,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.650032,-19.50064,0.2593992,29.54565,-19.50064,0.2593992,29.54565,19.64141,0.5330059,29.51842,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.666699,-19.50064,0.2593994,29.54565,-19.50064,0.2593994,29.54565,19.6307,0.5333204,29.51612,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.683366,-19.50064,0.2593997,29.54565,-19.50064,0.2593997,29.54565,19.62565,0.5335155,29.51503,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.700033,-19.50064,0.2593997,29.54564,-19.50064,0.2593997,29.54564,19.62358,0.5335335,29.51462,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.7167,-19.50064,0.2594001,29.54565,-19.50064,0.2594001,29.54565,19.62268,0.533531,29.51443,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.750033,-19.50064,0.2594002,29.54564,-19.50064,0.2594002,29.54564,19.6245,0.5337608,29.53075,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.7667,-19.50064,0.2594004,29.54565,-19.50064,0.2594004,29.54565,19.62795,0.5341998,29.53343,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.783367,-19.50064,0.2594005,29.54565,-19.50064,0.2594005,29.54565,19.63448,0.535036,29.53287,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.800034,-19.50064,0.2594007,29.54565,-19.50064,0.2594007,29.54565,19.64433,0.5363737,29.53158,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.816701,-19.50064,0.2594008,29.54565,-19.50064,0.2594008,29.54565,19.64907,0.5377413,29.53125,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.850035,-19.50064,0.2594009,29.54565,-19.50064,0.2594009,29.54565,19.63914,0.5386208,29.5189,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.866702,-19.50064,0.2594011,29.54565,-19.50064,0.2594011,29.54565,19.62978,0.5389259,29.51657,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.883368,-19.50064,0.2594013,29.54565,-19.50064,0.2594013,29.54565,19.62529,0.5390762,29.5156,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.900035,-19.50064,0.2594013,29.54564,-19.50064,0.2594013,29.54564,19.62343,0.5390885,29.51522,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.916702,-19.50064,0.2594015,29.54565,-19.50064,0.2594015,29.54565,19.62262,0.5390867,29.51506,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.950036,-19.50064,0.2594015,29.54564,-19.50064,0.2594015,29.54564,19.56263,0.5390778,29.51507,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.966703,-19.50064,0.2594016,29.54565,-19.50064,0.2594016,29.54565,19.50264,0.5390686,29.51509,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.98337,-19.50064,0.2594017,29.54565,-19.50064,0.2594017,29.54565,19.44265,0.5390596,29.51511,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.000037,-19.50064,0.2594021,29.54565,-19.50064,0.2594021,29.54565,19.38266,0.5390505,29.51512,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.016704,-19.50064,0.2594021,29.54565,-19.50064,0.2594021,29.54565,19.32267,0.5390415,29.51514,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.050037,-19.50064,0.2594021,29.54564,-19.50064,0.2594021,29.54564,19.32267,0.5390399,29.53154,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.066704,-19.50064,0.2594022,29.54565,-19.50064,0.2594022,29.54565,19.32268,0.5390387,29.53482,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.083371,-19.50064,0.2594023,29.54565,-19.50064,0.2594023,29.54565,19.32268,0.5390379,29.53548,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.100038,-19.50064,0.2594025,29.54565,-19.50064,0.2594025,29.54565,19.32268,0.5390373,29.53561,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.116705,-19.50064,0.2594028,29.54565,-19.50064,0.2594028,29.54565,19.32268,0.5390368,29.53563,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.150039,-19.50064,0.259403,29.54565,-19.50064,0.259403,29.54565,19.32269,0.5390365,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.166706,-19.50064,0.2594033,29.54565,-19.50064,0.2594033,29.54565,19.32269,0.5390362,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.183372,-19.50064,0.2594035,29.54565,-19.50064,0.2594035,29.54565,19.32269,0.5390361,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.200039,-19.50064,0.2594038,29.54565,-19.50064,0.2594038,29.54565,19.32269,0.539036,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.216706,-19.50064,0.2594038,29.54564,-19.50064,0.2594038,29.54564,19.32269,0.5390359,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,3,0,0,0,1,0,0,0
2,7.25004,-19.50064,0.2594023,29.44563,-19.50064,0.2594023,29.44563,19.32269,0.5390359,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,3,0,0,0,1,0,0,0
2,7.266707,-19.50064,0.2594016,29.34563,-19.50064,0.2594016,29.34563,19.3227,0.5390359,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,3,0,0,0,1,0,0,0
2,7.283374,-19.50064,0.2594004,29.24563,-19.50064,0.2594004,29.24563,19.3227,0.5390359,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,3,0,0,0,1,0,0,0
2,7.300041,-19.50064,0.2593997,29.14563,-19.50064,0.2593997,29.14563,19.3227,0.5390359,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,3,0,0,0,1,0,0,0
2,7.316708,-19.50064,0.2593983,29.04563,-19.50064,0.2593983,29.04563,19.32271,0.5390359,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.350041,-19.50064,0.2593971,29.14562,-19.50064,0.2593971,29.14562,19.32271,0.5390359,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.366708,-19.50064,0.2593957,29.24561,-19.50064,0.2593957,29.24561,19.32271,0.5390359,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.383375,-19.50064,0.2593942,29.3456,-19.50064,0.2593942,29.3456,19.32271,0.5390359,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.400042,-19.50064,0.2593928,29.44559,-19.50064,0.2593928,29.44559,19.32272,0.5390359,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.416709,-19.50064,0.259393,29.52563,-19.50064,0.259393,29.52563,19.32272,0.5390359,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.450043,-19.50064,0.2593941,29.54164,-19.50064,0.2593941,29.54164,19.32273,0.539036,29.52364,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.46671,-19.50064,0.2593947,29.54484,-19.50064,0.2593947,29.54484,19.32273,0.5390361,29.52124,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.483377,-19.50064,0.2593949,29.54548,-19.50064,0.2593949,29.54548,19.32273,0.5390362,29.52076,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.500043,-19.50065,0.2593958,29.5456,-19.50065,0.2593958,29.5456,19.32274,0.5390363,29.52066,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.51671,-19.50067,0.259398,29.54563,-19.50067,0.259398,29.54563,19.32274,0.5390365,29.52065,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,4,0,0,0,0,1,0,0
2,7.550044,-19.40067,0.2593979,29.52564,-19.40067,0.2593979,29.52564,19.32274,0.5390366,29.53264,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,4,0,0,0,0,1,0,0
2,7.566711,-19.30067,0.2593977,29.52164,-19.30067,0.2593977,29.52164,19.32275,0.5390367,29.53504,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,4,0,0,0,0,1,0,0
2,7.583378,-19.20067,0.2593977,29.52084,-19.20067,0.2593977,29.52084,19.32275,0.5390368,29.53552,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,4,0,0,0,0,1,0,0
2,7.600045,-19.10067,0.2593975,29.52068,-19.10067,0.2593975,29.52068,19.32275,0.5390369,29.53562,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,4,0,0,0,0,1,0,0
2,7.616712,-19.00068,0.2593973,29.52065,-19.00068,0.2593973,29.52065,19.32276,0.539037,29.53563,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
