Agentid,TimePassed,LaraPosition.x,LaraPosition.y,LaraPosition.z,MarkoPosition.x,MarkoPosition.y,MarkoPosition.z,HalloPosition.x,HalloPosition.y,HalloPosition.z,Food1Position.x,Food1Position.y,Food1Position.z,Food2Position.x,Food2Position.y,Food2Position.z,Food3Position.x,Food3Position.y,Food3Position.z,Food,Health,AttackParticlePosition.x,AttackParticlePosition.y,AttackParticlePosition.z,ParticleContainPosition.x,ParticleContainPosition.y,ParticleContainPosition.z,Speed,Action
2,1.366666,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.74,-0.04000002,1.929999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.383333,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.799999,-0.04000002,1.929999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,4
2,1.416666,-0.9999962,0,-4.532001,-0.9999962,0,-4.532001,1.799999,-0.04000002,1.929999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,4
2,1.433333,-0.8999958,0,-4.532001,-0.8999958,0,-4.532001,1.799999,-0.04000002,1.929999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,4
2,1.449999,-0.7999954,0,-4.532001,-0.7999954,0,-4.532001,1.799999,-0.04000002,1.929999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,4
2,1.466666,-0.699995,0,-4.532001,-0.699995,0,-4.532001,1.799999,-0.04000002,1.929999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,4
2,1.483333,-0.5999947,0,-4.532001,-0.5999947,0,-4.532001,1.799999,-0.04000002,1.929999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,4
2,1.516666,-0.4999943,0,-4.532001,-0.4999943,0,-4.532001,1.799999,-0.04000002,1.989999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,4
2,1.533333,-0.3999939,0,-4.532001,-0.3999939,0,-4.532001,1.799999,-0.04000002,2.049999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,4
2,1.549999,-0.2999935,0,-4.532001,-0.2999935,0,-4.532001,1.799999,-0.04000002,2.109999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,4
2,1.566666,-0.1999931,0,-4.532001,-0.1999931,0,-4.532001,1.799999,-0.04000002,2.169999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,4
2,1.583333,-0.09999275,0,-4.532001,-0.09999275,0,-4.532001,1.799999,-0.04000002,2.229999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,3
2,1.616666,-0.09999275,0,-4.632,-0.09999275,0,-4.632,1.799999,-0.04000002,2.289999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,3
2,1.633332,-0.09999275,0,-4.732,-0.09999275,0,-4.732,1.799999,-0.04000002,2.349999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,3
2,1.649999,-0.09999275,0,-4.832,-0.09999275,0,-4.832,1.799999,-0.04000002,2.409999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,3
2,1.666666,-0.09999275,0,-4.932,-0.09999275,0,-4.932,1.799999,-0.04000002,2.469999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,3
2,1.683332,-0.09999275,0,-5.032,-0.09999275,0,-5.032,1.799999,-0.04000002,2.529999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.716666,-0.09999275,0,-5.032,-0.09999275,0,-5.032,1.799999,-0.04000002,2.589999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.733332,-0.09999275,0,-5.032,-0.09999275,0,-5.032,1.799999,-0.04000002,2.649999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.749999,-0.09999275,0,-5.032,-0.09999275,0,-5.032,1.799999,-0.04000002,2.709999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.766666,-0.09999275,0,-5.032,-0.09999275,0,-5.032,1.799999,-0.04000002,2.769999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.783332,-0.09999275,0,-5.032,-0.09999275,0,-5.032,1.799999,-0.04000002,2.829999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.816666,-0.09999275,0,-5.032,-0.09999275,0,-5.032,1.799999,-0.04000002,2.829999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.833332,-0.09999275,0,-5.032,-0.09999275,0,-5.032,1.799999,-0.04000002,2.829999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
